"","CityCode","State","City","PopExpo","PopPrem","PopClaimRob","PopClaimColl","PopClaimFire","PopClaimOther","LuxExpo","LuxPrem","LuxClaimRob","LuxClaimColl","LuxClaimFire","LuxClaimOther","HDIcity00","CityDens10","StateAb"
"353340",353340,"Sao Paulo","Nova Odessa",157.49,154069.34,5,14,0,5,13.78,24447.69,0,0,0,0,0.82,38731,"SP"
"353325",353325,"Sao Paulo","Novais",5.9,3383.53,0,0,0,0,1.48,1279.06,0,0,0,0,0.75,3322,"SP"
"353350",353350,"Sao Paulo","Novo Horizonte",62.26,35189.94,0,2,0,0,13.58,15981.69,0,0,0,0,0.8,27752,"SP"
"353360",353360,"Sao Paulo","Nuporanga",23.3,12723.81,0,1,0,0,1.65,1260.15,0,0,0,0,0.78,5115,"SP"
"353370",353370,"Sao Paulo","Ocaucu",6.94,4081.35,0,1,0,0,1.81,2460.54,0,1,0,0,0.76,3051,"SP"
"353380",353380,"Sao Paulo","Oleo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.76,1971,"SP"
"353390",353390,"Sao Paulo","Olimpia",170.54,89761.41,0,22,0,0,27.22,29063.9,0,7,0,0,0.81,38113,"SP"
"353400",353400,"Sao Paulo","Onda Verde",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.77,2840,"SP"
"353410",353410,"Sao Paulo","Oriente",13.15,8633.73,0,1,0,0,1.67,1780.83,0,0,0,0,0.79,4645,"SP"
"353420",353420,"Sao Paulo","Orindiuva",8.66,6114.33,0,1,0,0,5.21,6849.43,0,0,0,0,0.77,4138,"SP"
"353430",353430,"Sao Paulo","Orlandia",118.86,68817.24,0,16,0,1,21.17,26562.22,0,2,0,0,0.82,29706,"SP"
"353440",353440,"Sao Paulo","Osasco",1964.34,2001073.99,44,141,0,340,301.1,527237.96,3,24,0,52,0.81,487049,"SP"
"353450",353450,"Sao Paulo","Oscar Bressane",11.42,6438.3,0,1,0,1,0.44,547.84,0,0,0,0,0.75,1993,"SP"
"353460",353460,"Sao Paulo","Osvaldo Cruz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.79,24399,"SP"
"353470",353470,"Sao Paulo","Ourinhos",239.67,146800.42,1,23,0,17,55.29,65123.34,0,12,0,1,0.81,76528,"SP"
"353480",353480,"Sao Paulo","Ouro Verde",1.05,747.06,0,0,0,0,0.03,25.09,0,0,0,0,0.72,5649,"SP"
"353475",353475,"Sao Paulo","Ouroeste",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.78,6407,"SP"
"353490",353490,"Sao Paulo","Pacaembu",16.43,12651.78,0,4,0,0,2.72,3206.71,0,0,0,0,0.76,10738,"SP"
"353500",353500,"Sao Paulo","Palestina",25.15,14519.95,0,3,0,0,1.51,914.3,0,0,0,0,0.76,8645,"SP"
"353510",353510,"Sao Paulo","Palmares Paulista",13.48,8691.64,0,0,0,0,3.79,4559.35,0,0,0,0,0.76,7989,"SP"
"353520",353520,"Sao Paulo","Palmeira D'oeste",10.27,7350.41,0,0,0,0,3.11,4530.82,0,0,0,0,0.76,7374,"SP"
"353530",353530,"Sao Paulo","Palmital",54.89,32324.82,0,2,0,1,8.58,12212.05,0,0,0,0,0.78,16032,"SP"
"353540",353540,"Sao Paulo","Panorama",11.99,8397.99,0,2,0,0,4.55,5718.91,0,0,0,1,0.78,10286,"SP"
"353550",353550,"Sao Paulo","Paraguacu Paulista",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.77,31162,"SP"
"353560",353560,"Sao Paulo","Paraibuna",51.86,41037.18,0,2,0,2,6.57,8412.01,0,0,0,0,0.77,12469,"SP"
"353570",353570,"Sao Paulo","Paraiso",46.86,48721.47,0,3,0,0,2.51,2866.04,0,2,0,0,0.79,4457,"SP"
"353580",353580,"Sao Paulo","Paranapanema",41.34,23335.38,0,9,0,3,5.06,7139.82,0,0,0,0,0.75,12422,"SP"
"353590",353590,"Sao Paulo","Paranapua",4.1,2936.72,0,0,0,0,0.66,911.89,0,0,0,0,0.77,2869,"SP"
"353600",353600,"Sao Paulo","Parapua",11.19,6055.91,0,1,0,0,2.14,1758.92,0,1,0,0,0.79,8243,"SP"
"353610",353610,"Sao Paulo","Pardinho",13.74,8071.87,0,1,0,0,1,2079.3,0,0,0,0,0.78,3945,"SP"
"353620",353620,"Sao Paulo","Pariquera-acu",45.46,34995.64,0,6,0,8,7.64,12989.69,0,1,0,1,0.77,12848,"SP"
"353625",353625,"Sao Paulo","Parisi",1.06,538.75,0,0,0,0,0.27,304.04,0,0,0,0,0.75,1596,"SP"
"353630",353630,"Sao Paulo","Patrocinio Paulista",19.42,10824.4,0,4,0,0,2.72,3168.75,0,0,0,0,0.8,9376,"SP"
"353640",353640,"Sao Paulo","Pauliceia",4.99,3566.72,0,1,0,0,0.33,468.46,0,0,0,0,0.75,4533,"SP"
"353650",353650,"Sao Paulo","Paulinia",428.1,359379.48,6,32,0,15,83.56,130888.37,1,7,0,2,0.84,61434,"SP"
"353657",353657,"Sao Paulo","Paulistania",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.77,1294,"SP"
"353660",353660,"Sao Paulo","Paulo De Faria",10.13,7290.37,0,3,0,0,1.24,1514.22,0,0,0,0,0.75,6318,"SP"
"353670",353670,"Sao Paulo","Pederneiras",54.14,32604.49,0,6,0,0,13.13,15080.5,0,0,0,0,0.78,29903,"SP"
"353680",353680,"Sao Paulo","Pedra Bela",10.29,7419.84,0,0,0,0,1.47,1568.93,0,0,0,0,0.73,4300,"SP"
"353690",353690,"Sao Paulo","Pedranopolis",1.51,1084.43,0,0,0,0,0.42,254.09,0,0,0,0,0.77,1959,"SP"
"353700",353700,"Sao Paulo","Pedregulho",20.23,11516.04,0,2,0,0,0.87,983.1,0,0,0,0,0.79,11312,"SP"
"353710",353710,"Sao Paulo","Pedreira",163.47,111928.45,2,8,0,0,23.32,28309.71,0,0,0,1,0.81,31743,"SP"
"353715",353715,"Sao Paulo","Pedrinhas Paulista",6.08,3573.37,0,0,0,0,0.5,552.99,0,0,0,0,0.81,2189,"SP"
"353720",353720,"Sao Paulo","Pedro De Toledo",20.78,12847.83,0,0,0,1,1.38,2334.64,0,0,0,0,0.72,6932,"SP"
"353730",353730,"Sao Paulo","Penapolis",111.35,66720.81,0,9,0,0,29.95,39101.67,0,6,0,0,0.81,44343,"SP"
"353740",353740,"Sao Paulo","Pereira Barreto",35.58,26497.97,0,4,0,0,14.93,18126.71,0,0,0,0,0.78,18552,"SP"
"353750",353750,"Sao Paulo","Pereiras",18.8,12141.51,0,1,0,1,2.96,3288.76,0,0,0,0,0.77,5473,"SP"
"353760",353760,"Sao Paulo","Peruibe",214.4,165500.02,2,11,0,66,16.06,21736.3,0,2,0,6,0.78,42309,"SP"
"353770",353770,"Sao Paulo","Piacatu",12.16,7746.69,0,2,0,0,2.2,2750.45,0,0,0,0,0.75,3972,"SP"
"353780",353780,"Sao Paulo","Piedade",147.18,90020.72,0,12,0,1,13.86,17265.78,0,1,0,0,0.75,37547,"SP"
"353790",353790,"Sao Paulo","Pilar Do Sul",49.25,35708.84,0,6,0,6,6.25,7956.9,0,0,0,0,0.77,18645,"SP"
"353800",353800,"Sao Paulo","Pindamonhangaba",542.44,430129.97,3,52,0,63,97.99,122793.94,0,8,0,8,0.81,106683,"SP"
"353810",353810,"Sao Paulo","Pindorama",34.3,19707.11,0,8,0,0,6.64,7155.81,0,0,0,0,0.8,11650,"SP"
"353820",353820,"Sao Paulo","Pinhalzinho",32.89,24391.94,0,4,0,3,1.96,2591.54,0,0,0,0,0.78,9873,"SP"
"353830",353830,"Sao Paulo","Piquerobi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.74,2663,"SP"
"353850",353850,"Sao Paulo","Piquete",32.24,24293.46,0,7,0,10,1.82,2758.46,0,0,0,0,0.8,10474,"SP"
"353860",353860,"Sao Paulo","Piracaia",75.7,67399.82,0,8,0,10,6.62,11668.64,0,1,0,2,0.79,18501,"SP"
"353870",353870,"Sao Paulo","Piracicaba",1239.3,1082303.42,7,104,0,127,269.01,401946.91,1,21,0,48,0.83,275199,"SP"
"353880",353880,"Sao Paulo","Piraju",67.27,46415.19,0,4,0,4,8.09,10862.97,0,0,0,0,0.79,21000,"SP"
"353890",353890,"Sao Paulo","Pirajui",43.32,30325.93,0,4,0,0,13.65,13981,1,0,0,7,0.77,17964,"SP"
"353900",353900,"Sao Paulo","Pirangi",15.07,8508.72,0,0,0,0,2.65,2684.55,0,0,0,0,0.77,8223,"SP"
"353910",353910,"Sao Paulo","Pirapora Do Bom Jesus",17.05,17196.85,0,4,0,2,2.22,3347.58,0,0,0,1,0.76,10403,"SP"
"353920",353920,"Sao Paulo","Pirapozinho",34.87,20648.52,0,2,0,0,7.75,7914.4,0,1,0,0,0.78,18295,"SP"
"353930",353930,"Sao Paulo","Pirassununga",254.69,154385.66,3,39,0,15,70.88,83738.37,0,6,0,5,0.83,53045,"SP"
"353940",353940,"Sao Paulo","Piratininga",36.92,22895.53,0,8,0,1,6.52,7925.32,0,1,0,1,0.79,9134,"SP"
"353950",353950,"Sao Paulo","Pitangueiras",71.44,45054.59,0,6,0,0,12.78,14559.04,0,0,0,0,0.76,24795,"SP"
"353960",353960,"Sao Paulo","Planalto",8.61,7137.02,0,0,0,0,6.19,5539.11,0,1,0,0,0.74,3279,"SP"
"353970",353970,"Sao Paulo","Platina",3.44,2262.42,0,0,0,0,0.47,763.43,0,1,0,1,0.73,2281,"SP"
"353980",353980,"Sao Paulo","Poa",310.28,295990.23,8,28,0,44,24.3,40267.32,1,3,0,6,0.8,75361,"SP"
"353990",353990,"Sao Paulo","Poloni",9.04,4260.58,0,2,0,0,2.91,3282.07,0,1,0,0,0.78,4225,"SP"
"354000",354000,"Sao Paulo","Pompeia",66.5,39185.54,2,3,0,0,19.73,18103.62,0,1,0,0,0.81,15124,"SP"
"354010",354010,"Sao Paulo","Pongai",5.26,2780.34,0,1,0,0,0.67,385.51,0,0,0,0,0.79,2731,"SP"
"354020",354020,"Sao Paulo","Pontal",51.34,39525.02,0,6,0,3,10.53,12341.72,0,1,0,0,0.79,28822,"SP"
"354025",354025,"Sao Paulo","Pontalinda",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.73,3003,"SP"
"354030",354030,"Sao Paulo","Pontes Gestal",2.01,964.24,0,0,0,0,0.43,525.75,0,0,0,0,0.74,1896,"SP"
"354040",354040,"Sao Paulo","Populina",7.22,4416.32,0,0,0,0,1.01,928.86,0,0,0,2,0.75,3219,"SP"
"354050",354050,"Sao Paulo","Porangaba",24.33,15816.38,0,0,0,0,2.32,3795.01,0,0,0,2,0.76,6245,"SP"
"354060",354060,"Sao Paulo","Porto Feliz",127.53,91377.61,0,11,0,3,21.01,28960.1,0,3,0,1,0.8,36013,"SP"
"354070",354070,"Sao Paulo","Porto Ferreira",123.39,69396.08,0,15,0,8,24.36,28082.34,0,1,0,1,0.8,38424,"SP"
"354075",354075,"Sao Paulo","Potim",51.49,40592.59,0,5,0,9,3.34,5252.12,0,0,0,0,0.75,14348,"SP"
"354080",354080,"Sao Paulo","Potirendaba",27.94,16010.25,1,0,0,0,1.57,1963.8,0,0,0,0,0.8,12100,"SP"
"354085",354085,"Sao Paulo","Pracinha",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.74,2520,"SP"
"354090",354090,"Sao Paulo","Pradopolis",31.39,17830.63,0,2,0,2,10.03,11012.68,0,0,0,0,0.79,12931,"SP"
"354100",354100,"Sao Paulo","Praia Grande",926.73,806693.73,8,70,1,191,73.35,112921.33,0,7,0,11,0.79,191232,"SP"
"354105",354105,"Sao Paulo","Pratania",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.74,3204,"SP"
"354110",354110,"Sao Paulo","Presidente Alves",2.62,1652.64,0,1,0,0,1,697.62,0,0,0,0,0.76,3080,"SP"
"354120",354120,"Sao Paulo","Presidente Bernardes",32.24,19895.41,0,5,0,1,5.9,6914.81,0,1,0,0,0.79,10419,"SP"
"354130",354130,"Sao Paulo","Presidente Epitacio",38.02,25996.6,0,6,0,0,10.88,14992.17,0,0,0,0,0.76,30091,"SP"
"354140",354140,"Sao Paulo","Presidente Prudente",597.01,373444.65,2,90,0,18,170.43,246910.15,0,30,0,8,0.84,157962,"SP"
"354150",354150,"Sao Paulo","Presidente Venceslau",58.31,43570.17,0,9,0,2,20.62,28932.9,0,0,0,0,0.81,29284,"SP"
"354160",354160,"Sao Paulo","Promissao",77.59,45477.63,0,10,0,3,13.9,14518.09,0,0,0,1,0.81,26264,"SP"
"354165",354165,"Sao Paulo","Quadra",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.75,2367,"SP"
"354170",354170,"Sao Paulo","Quata",21.78,11518.24,0,3,0,1,5.66,4374.09,0,0,0,0,0.79,9288,"SP"
"354180",354180,"Sao Paulo","Queiroz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.73,1956,"SP"
"354190",354190,"Sao Paulo","Queluz",14.92,12815.98,0,1,0,0,0.98,1043.75,0,0,0,0,0.76,8207,"SP"
"354200",354200,"Sao Paulo","Quintana",6.33,4038.7,0,0,0,0,3.04,2285.03,0,0,0,0,0.74,4486,"SP"
"354210",354210,"Sao Paulo","Rafard",19.81,14234.24,0,1,0,1,3.17,4556.48,0,0,0,0,0.8,6369,"SP"
"354220",354220,"Sao Paulo","Rancharia",50.89,29735.01,0,7,0,1,11.65,11597,0,1,0,1,0.78,21269,"SP"
"354230",354230,"Sao Paulo","Redencao Da Serra",7.24,5876.49,0,1,0,0,0.4,734.74,0,0,0,0,0.73,2746,"SP"
"354240",354240,"Sao Paulo","Regente Feijo",36.99,22162.58,0,10,0,0,6.99,7200.74,0,0,0,0,0.79,13887,"SP"
"354250",354250,"Sao Paulo","Reginopolis",9.87,6058.5,0,0,0,0,2.06,1883.8,0,0,0,0,0.76,6140,"SP"
"354260",354260,"Sao Paulo","Registro",123.06,93680.89,1,10,0,15,34.03,42718.34,0,3,0,8,0.77,37857,"SP"
"354270",354270,"Sao Paulo","Restinga",4.88,2835.69,0,0,0,0,0.5,744.04,0,0,0,0,0.75,4505,"SP"
"354280",354280,"Sao Paulo","Ribeira",1.96,1371.83,0,0,0,0,0.5,659.08,0,0,0,0,0.67,2281,"SP"
"354290",354290,"Sao Paulo","Ribeirao Bonito",20.27,8741.35,0,4,0,0,3.22,3109.85,0,0,0,0,0.78,8698,"SP"
"354300",354300,"Sao Paulo","Ribeirao Branco",4.53,2698.16,0,1,0,0,0.5,925.53,0,0,0,0,0.64,11505,"SP"
"354310",354310,"Sao Paulo","Ribeirao Corrente",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.75,2968,"SP"
"354320",354320,"Sao Paulo","Ribeirao Do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.76,3302,"SP"
"354323",354323,"Sao Paulo","Ribeirao Dos Indios",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.75,1667,"SP"
"354325",354325,"Sao Paulo","Ribeirao Grande",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7,5215,"SP"
"354330",354330,"Sao Paulo","Ribeirao Pires",322.7,312589.97,1,29,0,47,37.66,57759.21,0,2,0,6,0.8,84748,"SP"
"354340",354340,"Sao Paulo","Ribeirao Preto",3037.69,2023474.72,25,368,0,144,613.39,760188.72,1,70,0,42,0.85,465171,"SP"
"354360",354360,"Sao Paulo","Rifaina",8.63,5843.68,0,1,0,1,1,2551.74,0,0,0,0,0.77,2562,"SP"
"354370",354370,"Sao Paulo","Rincao",7.15,4754.69,0,0,0,0,0.5,761.78,0,0,0,0,0.77,7414,"SP"
"354380",354380,"Sao Paulo","Rinopolis",10.98,5572.6,0,0,0,0,2.23,2395.17,0,0,0,0,0.75,7568,"SP"
"354390",354390,"Sao Paulo","Rio Claro",672.75,473271.66,2,64,0,9,137.83,183164.28,1,17,0,9,0.82,142194,"SP"
"354400",354400,"Sao Paulo","Rio Das Pedras",58.07,44875.32,0,3,0,1,11.91,20054.3,0,1,0,1,0.79,21577,"SP"
"354410",354410,"Sao Paulo","Rio Grande Da Serra",39.65,36766.63,0,3,0,3,5.39,7669.27,0,2,0,0,0.76,30936,"SP"
"354420",354420,"Sao Paulo","Riolandia",6.97,6784.56,0,1,0,0,3.13,5527.91,0,0,0,0,0.73,8044,"SP"
"354350",354350,"Sao Paulo","Riversul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.69,4281,"SP"
"354425",354425,"Sao Paulo","Rosana",16.33,9225.11,0,0,0,0,6.7,7797.1,0,0,0,0,0.81,13517,"SP"
"354430",354430,"Sao Paulo","Roseira",42.89,31504.6,0,3,0,4,4.46,7895.42,0,1,0,2,0.77,6953,"SP"
"354440",354440,"Sao Paulo","Rubiacea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.78,1994,"SP"
"354450",354450,"Sao Paulo","Rubineia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.78,2226,"SP"
"354460",354460,"Sao Paulo","Sabino",8.27,5800.01,0,2,0,0,1.51,2152.09,0,0,0,0,0.79,3931,"SP"
"354470",354470,"Sao Paulo","Sagres",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.72,1749,"SP"
"354480",354480,"Sao Paulo","Sales",4.25,2555.38,0,1,0,0,1.51,2187.97,0,0,0,0,0.77,4133,"SP"
"354490",354490,"Sao Paulo","Sales Oliveira",20.03,11847.52,0,2,0,2,2.06,2685.48,0,0,0,0,0.81,7960,"SP"
"354500",354500,"Sao Paulo","Salesopolis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.74,11051,"SP"
"354510",354510,"Sao Paulo","Salmourao",2.29,1676.79,0,0,0,0,0.5,542.22,0,0,0,0,0.73,3520,"SP"
"354515",354515,"Sao Paulo","Saltinho",22.91,18782.49,0,5,0,0,5.43,8802.04,0,0,0,0,0.85,5501,"SP"
"354520",354520,"Sao Paulo","Salto",379.77,318773.64,1,30,0,28,40.56,57275.15,0,4,0,3,0.8,78294,"SP"
"354530",354530,"Sao Paulo","Salto De Pirapora",83.3,61590.4,0,8,0,11,3.52,3571.58,0,1,0,0,0.77,28880,"SP"
"354540",354540,"Sao Paulo","Salto Grande",12.67,6432.97,0,0,0,0,1.94,1717.85,0,0,0,0,0.76,6360,"SP"
"354550",354550,"Sao Paulo","Sandovalina",3.04,2716.61,0,0,0,0,0.5,981.77,0,1,0,0,0.77,2587,"SP"
"354560",354560,"Sao Paulo","Santa Adelia",22.49,13336.08,0,0,0,0,5.5,6250.7,0,2,0,0,0.77,10745,"SP"
"354570",354570,"Sao Paulo","Santa Albertina",10.59,5813.52,0,2,0,0,1.01,909.71,0,0,0,0,0.78,4497,"SP"
"354580",354580,"Sao Paulo","Santa Barbara D'oeste",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.81,136653,"SP"
"354600",354600,"Sao Paulo","Santa Branca",34.52,26720.6,1,4,0,3,4.27,6773.19,0,0,0,0,0.79,10048,"SP"
"354610",354610,"Sao Paulo","Santa Clara D'oeste",4.09,3508.3,0,0,0,0,0.0054794522,13.26,0,0,0,0,0.75,1590,"SP"
"354620",354620,"Sao Paulo","Santa Cruz Da Conceicao",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8,3035,"SP"
"354625",354625,"Sao Paulo","Santa Cruz Da Esperanca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.79,1375,"SP"
"354630",354630,"Sao Paulo","Santa Cruz Das Palmeiras",46.31,25521.45,0,2,0,1,9.56,11118.39,0,1,0,1,0.79,21947,"SP"
"354640",354640,"Sao Paulo","Santa Cruz Do Rio Pardo",82.34,47019.1,0,10,0,3,23.06,27774.12,0,2,0,1,0.81,32491,"SP"
"354650",354650,"Sao Paulo","Santa Ernestina",5.69,2893.58,0,2,0,0,0.57,808.9,0,0,0,0,0.77,3973,"SP"
"354660",354660,"Sao Paulo","Santa Fe Do Sul",48.6,34135.26,0,8,0,4,18.17,23281.52,0,3,0,0,0.8,22844,"SP"
"354670",354670,"Sao Paulo","Santa Gertrudes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.78,15694,"SP"
"354680",354680,"Sao Paulo","Santa Isabel",125.85,114879.38,2,11,0,19,8.41,13903.29,0,0,0,1,0.76,36329,"SP"
"354690",354690,"Sao Paulo","Santa Lucia",7.19,4781.8,0,0,0,0,0.91,876.54,0,0,0,0,0.78,5869,"SP"
"354700",354700,"Sao Paulo","Santa Maria Da Serra",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.78,3869,"SP"
"354710",354710,"Sao Paulo","Santa Mercedes",2.61,1644.75,0,0,0,2,0.75,1516.75,0,1,0,0,0.74,2042,"SP"
"354740",354740,"Sao Paulo","Santa Rita D'oeste",3.34,1712.07,0,0,0,0,0.92,1101.46,0,0,0,0,0.75,2029,"SP"
"354750",354750,"Sao Paulo","Santa Rita Do Passa Quatro",73.13,37775.69,0,11,0,2,11.97,14152.13,0,0,0,1,0.83,20699,"SP"
"354760",354760,"Sao Paulo","Santa Rosa De Viterbo",46.7,29437.22,0,7,0,3,9.39,9148.38,0,1,0,0,0.8,17836,"SP"
"354765",354765,"Sao Paulo","Santa Salete",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.77,1163,"SP"
"354720",354720,"Sao Paulo","Santana Da Ponte Pensa",4.16,2782.31,0,0,0,0,0.5,635.97,0,0,0,0,0.75,1319,"SP"
"354730",354730,"Sao Paulo","Santana De Parnaiba",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.85,77691,"SP"
"354770",354770,"Sao Paulo","Santo Anastacio",32.68,20127.12,0,3,0,0,6.12,5289.65,0,0,0,0,0.79,15333,"SP"
"354780",354780,"Sao Paulo","Santo Andre",2724.69,2890113.97,49,186,0,535,670.7,1124263.97,14,50,0,145,0.83,520504,"SP"
"354790",354790,"Sao Paulo","Santo Antonio Da Alegria",16.9,10872.62,0,1,0,2,1.41,1496.23,0,0,0,1,0.77,4724,"SP"
"354800",354800,"Sao Paulo","Santo Antonio De Posse",58.55,40730.68,0,5,0,0,9.01,11072.14,0,2,0,0,0.79,14969,"SP"
"354805",354805,"Sao Paulo","Santo Antonio Do Aracangua",12.21,8819.84,0,0,0,5,1.01,1302.85,0,0,0,0,0.75,5652,"SP"
"354810",354810,"Sao Paulo","Santo Antonio Do Jardim",19.1,12992.88,0,0,0,0,0.9,771.15,0,0,0,0,0.76,4433,"SP"
"354820",354820,"Sao Paulo","Santo Antonio Do Pinhal",9.26,7449.54,0,2,0,0,1.51,2139.36,0,1,0,1,0.79,4595,"SP"
"354830",354830,"Sao Paulo","Santo Expedito",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.78,2113,"SP"
"354840",354840,"Sao Paulo","Santopolis Do Aguapei",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.77,3132,"SP"
"354850",354850,"Sao Paulo","Santos",2436.68,2182779.38,19,198,0,457,592.05,850558.28,3,50,0,76,0.87,333046,"SP"
"354860",354860,"Sao Paulo","Sao Bento Do Sapucai",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.77,7713,"SP"
"354870",354870,"Sao Paulo","Sao Bernardo Do Campo",2463.79,2647405.77,24,169,0,508,577.6,947285.84,11,40,0,129,0.83,574915,"SP"
"354880",354880,"Sao Paulo","Sao Caetano Do Sul",1565.78,1713428.01,25,124,0,318,479.5,875109.97,14,25,0,111,0.91,121586,"SP"
"354890",354890,"Sao Paulo","Sao Carlos",1096.87,568722.33,8,122,2,55,176.09,189317.1,1,19,0,7,0.84,170493,"SP"
"354900",354900,"Sao Paulo","Sao Francisco",4.67,3064.72,0,0,0,0,0.5,637.96,0,0,0,0,0.75,2122,"SP"
"354910",354910,"Sao Paulo","Sao Joao Da Boa Vista",318.21,197873.55,1,28,0,26,62.19,80696.86,0,6,0,18,0.84,64462,"SP"
"354920",354920,"Sao Paulo","Sao Joao Das Duas Pontes",6.07,4341.38,0,0,0,0,0.88,714.94,0,0,0,0,0.75,1902,"SP"
"354925",354925,"Sao Paulo","Sao Joao De Iracema",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.76,1347,"SP"
"354930",354930,"Sao Paulo","Sao Joao Do Pau D'alho",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.75,1635,"SP"
"354940",354940,"Sao Paulo","Sao Joaquim Da Barra",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.81,34859,"SP"
"354950",354950,"Sao Paulo","Sao Jose Da Bela Vista",4.57,2088.5,0,2,0,0,1.18,1344.96,0,1,0,0,0.75,5741,"SP"
"354960",354960,"Sao Paulo","Sao Jose Do Barreiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.72,2835,"SP"
"354970",354970,"Sao Paulo","Sao Jose Do Rio Pardo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.81,39444,"SP"
"354980",354980,"Sao Paulo","Sao Jose Do Rio Preto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.83,320078,"SP"
"354990",354990,"Sao Paulo","Sao Jose Dos Campos",2488.01,2078396.97,18,237,0,365,497.52,719020.49,0,29,0,77,0.84,467030,"SP"
"354995",354995,"Sao Paulo","Sao Lourenco Da Serra",22.99,24513.82,0,0,0,2,4.29,7650.46,0,0,0,1,0.77,9909,"SP"
"355000",355000,"Sao Paulo","Sao Luis Do Paraitinga",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.75,7687,"SP"
"355010",355010,"Sao Paulo","Sao Manuel",124.35,63308.53,0,15,0,0,17.56,19618.03,0,0,0,0,0.8,28143,"SP"
"355020",355020,"Sao Paulo","Sao Miguel Arcanjo",58.14,36955.37,0,4,0,2,1.01,1634.39,0,0,0,0,0.76,21775,"SP"
"355030",355030,"Sao Paulo","Sao Paulo",36424.81,37333618.08,741,2600,3,7814,10180.96,16826075.67,109,650,0,2718,0.84,8457889,"SP"
"355040",355040,"Sao Paulo","Sao Pedro",75.4,52905.7,0,9,0,5,11.93,16140.35,0,2,0,0,0.78,23686,"SP"
"355050",355050,"Sao Paulo","Sao Pedro Do Turvo",14.53,8576.76,0,1,0,1,0.59,1436.52,0,0,0,0,0.75,5106,"SP"
"355060",355060,"Sao Paulo","Sao Roque",292.89,216028.21,2,17,0,16,42.18,56157.95,0,3,0,0,0.82,59151,"SP"
"355070",355070,"Sao Paulo","Sao Sebastiao",260.93,212594.77,1,23,0,27,25.93,37275.29,0,1,0,1,0.79,52778,"SP"
"355080",355080,"Sao Paulo","Sao Sebastiao Da Grama",33.87,26176.47,0,4,0,1,1.65,1647.27,0,0,0,0,0.77,8854,"SP"
"355090",355090,"Sao Paulo","Sao Simao",34.32,22833.68,0,4,0,0,8.75,12186.46,0,0,0,0,0.8,10551,"SP"
"355100",355100,"Sao Paulo","Sao Vicente",992.53,888372.19,6,93,0,176,77.04,112458.98,2,5,0,11,0.79,242122,"SP"
"355110",355110,"Sao Paulo","Sarapui",17.14,11313.33,0,2,0,2,1.01,1488.81,0,0,0,0,0.75,6356,"SP"
